V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,class
0,0,0,0,0,0,1,0,0,0,1,1,-0.555556,0,0,0,1,0,1,1,1,1,-0.368421,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1.65714,0,5,0,1,0,0,0,0,0,0,0,0,1.77586,1,0,-0.793103,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,-0.555556,0,0,0,0,-0.777778,1,0,1,1,0,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,-0.714286,0,0,0,0,0,0,0,0,0,-0.555556,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.14286,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7,0,0,0,0,-0.769231,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,-0.727273,0,0,0,0,0,0,0,0,1,-0.586207,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.793103,0,0,0,0,-0.8125,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,-0.657143,1,0,0,0,0,0,0,0,0,-0.727273,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2.11429,0,4,0,0,0,0,0,0,0,0,1,0,0.716216,1,1,-0.837838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.647059,0,0,0,0,-0.8,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,-0.538462,0,0,0,0,0,0,0,1,0,-0.714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.05714,0,1,0,0,1,0,0,0,0,0,0,0,0.540541,0,0,-0.675676,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.571429,0,0,0,0,-0.72093,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.675676,0,0,0,0,0,0,0,0,1,-0.612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.885714,0,2,0,0,0,0,0,0,0,0,0,0,1.58065,0,0,-0.612903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.727273,0,0,0,0,-0.538462,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,-0.684211,0,0,0,0,0,0,0,0,1,-0.684211,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.885714,0,1,0,0,0,0,0,0,0,1,0,0,0.83871,0,0,-0.612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.636364,0,0,0,0,-0.675676,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,1,-0.52,0,0,0,0,0,1,0,0,0,-0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.28571,0,0,0,0,0,0,0,0,0,1,0,0,0.266667,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7,0,0,0,0,-0.586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.54545,0,0,0,0,0,0,0,0,1,-0.714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.485714,0,2,0,0,0,0,0,0,0,1,0,0,1.29412,0,0,-0.294118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.333333,0,0,0,0,-0.478261,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,1,-0.727273,0,0,0,0,0,0,0,1,0,-0.785714,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.65714,0,1,0,0,0,0,0,0,0,0,1,0,0.810345,0,0,-0.793103,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.764706,0,0,0,0,-0.571429,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,1,0,0,-0.625,1,0,0,0,0,0,0,0,1,-0.657143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.885714,0,0,0,0,1,0,0,0,0,1,0,0,0.709677,0,0,-0.612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.733333,0,0,0,0,-0.636364,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,-0.73913,0,0,0,0,0,0,0,1,0,-0.707317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1.28571,0,2,0,0,1,0,0,0,0,0,0,0,0.888889,0,0,-0.733333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666667,0,0,0,1,-0.647059,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,-0.714286,0,0,0,0,1,0,0,0,1,-0.612903,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828571,0,0,0,0,1,0,0,0,0,1,1,0,0.896552,0,0,-0.586207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.789474,0,0,0,1,-0.675676,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,1,1,-0.73913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.22857,0,1,0,0,0,0,0,0,0,0,0,0,0.488372,0,0,-0.72093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.6,0,0,0,0,-0.72093,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,-0.6,1,0,1,0,0,0,0,0,1,-0.555556,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1.37143,0,3,0,0,0,0,0,0,0,0,0,0,1.0625,1,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.692308,0,0,0,0,-0.684211,1,0,1,0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,1,0,0,1,0,0,0,-0.657143,0,0,0,0,0,0,0,0,1,-0.727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0,0,0,0,1.08,0,0,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.777778,0,0,0,0,-0.675676,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,-0.636364,0,0,0,0,0,0,0,0,0,-0.538462,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.942857,0,0,0,0,0,0,1,0,0,0,0,0,0.212121,0,0,-0.636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.612903,0,0,0,0,-0.675676,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.803279,0,0,0,0,0,0,0,1,0,-0.612903,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.34286,0,3,0,0,1,0,0,0,0,0,0,0,1.44681,1,0,-0.744681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.612903,0,0,0,0,-0.647059,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,-0.647059,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828571,0,0,0,0,0,0,0,0,0,0,0,0,1.27586,0,0,-0.586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684211,0,0,0,0,-0.586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,-0.6,0,0,0,0,0,0,0,1,0,-0.73913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.342857,0,0,-0.657143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-0.666667,0,0,0,0,-0.714286,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0,0,0,0,0,1,0,1,0,0,1,-0.79661,0,0,0,0,0,1,1,1,1,-0.454545,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1.14286,0,3,0,0,0,0,0,0,0,0,0,0,1.2,1,0,-0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.555556,0,0,0,0,-0.7,1,0,1,1,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,0,0,0,0,0,0,0,1,-0.75,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1.2,0,8,0,0,0,0,0,0,0,1,0,0,1.04762,1,0,-0.714286,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.675676,0,0,1,0,-0.714286,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,0,0,0,0,1,1,0,0,-0.684211,0,0,0,1,1,0,0,0,1,-0.684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,1,1,0,1,0,0,0,0,0,1,1.15714,0,0,-0.828571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.684211,0,0,0,0,-0.707317,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,-0.755102,0,0,0,0,0,0,0,0,0,-0.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.22857,0,0,0,0,0,0,0,0,0,0,0,0,0.27907,0,0,-0.72093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.76,0,0,0,0,-0.657143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,1,1,-0.636364,1,1,0,0,0,1,1,0,1,-0.707317,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.8,0,2,0,0,0,0,0,0,0,0,0,0,0.698413,0,0,-0.809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.692308,0,0,0,0,-0.72093,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,1,0,0,1,-0.555556,0,0,0,1,0,0,0,1,1,-0.769231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.14286,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.684211,1,0,0,0,7.74576,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0,1,-0.733333,0,0,0,0,0,1,0,0,0,-0.666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.51429,0,4,0,0,1,0,0,0,0,0,0,0,0.603774,1,1,-0.773585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.727273,0,0,0,0,-0.538462,1,0,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,-0.72093,0,0,0,0,0,0,0,1,1,-0.777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.971429,0,2,0,0,1,0,0,0,0,1,0,0,2.02941,0,0,-0.647059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.454545,0,0,0,0,-0.657143,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,-0.555556,0,0,0,0,0,0,0,0,1,-0.707317,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,0,0,0,0,1,0,0.266667,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.454545,0,0,0,0,-0.478261,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,1,0,1,-0.684211,0,0,0,0,0,1,1,0,0,-0.72093,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.02857,0,2,0,0,1,0,0,0,0,0,0,0,1.19444,0,0,-0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.714286,0,0,0,0,-0.612903,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.79661,1,0,0,0,0,0,0,0,1,-0.777778,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1.28571,1,6,0,0,1,0,0,0,0,0,1,0,0.755556,1,1,-0.733333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6,0,0,1,0,-0.625,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,-0.6,1,0,0,0,0,0,0,0,0,-0.833333,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1.02857,0,3,0,0,1,0,0,0,0,1,0,0,1.16667,1,0,-0.666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-0.692308,0,0,0,0,-0.7,1,1,1,0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1,0,-0.692308,0,0,0,1,0,0,0,0,0,-0.692308,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1.71429,0,4,1,0,1,0,0,0,0,0,1,0,0.916667,1,1,-0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.47619,0,0,0,0,-0.586207,0,0,1,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,1,-0.727273,0,0,0,0,0,1,0,0,0,-0.72093,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.628571,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,-0.454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.806452,0,0,0,0,-0.692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,-0.6,0,0,0,0,0,0,0,1,1,-0.781818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.742857,0,2,0,0,0,0,0,0,0,1,0,0,1.03846,0,0,-0.538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.625,0,0,0,0,-0.73913,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,1,0,1,1,-0.612903,0,1,0,0,0,1,0,1,1,-0.769231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.68571,0,4,0,0,0,0,0,0,0,1,1,0,1.27119,1,1,-0.79661,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.333333,0,0,0,0,-0.428571,1,0,1,1,0,0,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,-0.684211,0,0,0,0,0,0,0,1,0,-0.76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.657143,0,1,0,0,0,0,0,0,0,0,0,0,1.30435,0,0,-0.478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.764706,0,0,0,0,-0.666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,-0.684211,0,0,0,0,1,0,0,0,0,-0.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742857,0,0,0,0,0,0,0,0,0,1,0,0,0.884615,0,0,-0.538462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571429,0,0,0,1,-0.454545,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,-0.777778,0,0,0,0,0,0,0,0,1,-0.657143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.17143,0,0,0,0,0,0,0,0,0,0,1,0,0.292683,0,0,-0.707317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.612903,0,0,0,0,-0.647059,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,1,1,-0.586207,0,0,0,0,0,0,0,1,0,-0.647059,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.65714,0,2,0,0,0,0,0,0,0,1,0,0,1.06897,0,0,-0.793103,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.675676,0,0,0,0,-0.777778,1,0,1,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,1,0,1,1,1,0,-0.612903,0,0,0,1,1,1,1,0,0,-0.368421,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1.42857,0,0,-0.657143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.803279,0,0,0,0,-0.657143,0,0,1,1,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1,0,-0.625,1,0,0,1,0,0,0,0,0,-0.657143,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1.57143,0,2,0,0,0,0,1,0,0,0,0,0,0.890909,0,0,-0.781818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.846154,0,0,0,0,-0.773585,1,0,1,0,0,0,1,0,1,0,1,0,0,1
0,0,0,0,0,1,0,0,1,0,0,0,-0.538462,0,0,0,0,0,0,0,0,0,-0.538462,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.885714,0,0,0,0,0,0,0,0,0,0,0,0,0.258065,0,0,-0.612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.769231,0,0,0,0,-0.714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
