1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,y
39,-9,-0.12,0.14,-0.8,-11,-13,0.01,0.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.022
-192,-15,0,-0.02,-1.3,-8,-4,0.006,0.3,-7.00E-04,-7.00E-04,-7.00E-04,-8.00E-04,0,0,1.00E-04,0,-8.00E-04,0.041
192,-17,-0.17,0.02,-2.7,-14,5,0.016,0.3,-5.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.016
-7,74,0.39,0.09,-0.2,-6,-9,0.004,-0.3,-4.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-2.00E-04,0,0,0,-3.00E-04,0.02
184,-12,-0.27,-0.02,0.4,-6,2,-0.01,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.028
-513,18,0.57,0.28,0.3,-18,-13,-0.007,-0.7,-0.0014,-0.0014,-0.0014,-0.0013,0,0,-2.00E-04,0,-0.0013,0.029
129,-13,-0.33,-0.08,-0.8,-8,10,-0.003,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
-104,-5,0.23,0.05,0.6,-5,-5,0.001,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.022
-268,15,0.45,0.01,0.1,-10,-5,0.01,0.4,-5.00E-04,-5.00E-04,-5.00E-04,-4.00E-04,0,0,-2.00E-04,0,-4.00E-04,0.018
-36,-37,0.4,0.02,-0.4,-7,-2,0.013,-0.1,-3.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,-1.00E-04,0,-2.00E-04,0.019
-228,-92,-0.5,-0.42,-1.9,-12,42,0.011,2.7,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.013
-227,-44,0.37,0.14,0.4,-19,4,-0.009,-0.3,-0.0023,-0.0023,-0.0023,-0.0023,0,0,0,0,-0.0023,0.042
-358,-2,0.23,0.04,2,-9,-2,-0.015,-0.3,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.017
-117,-22,0.36,0.32,1.3,-5,-35,-0.014,-2.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.017
-108,0,-0.31,0.03,-1,-13,-5,0.011,0.5,-5.00E-04,-5.00E-04,-5.00E-04,-6.00E-04,0,0,1.00E-04,0,-6.00E-04,0.017
35,-35,-0.11,-0.12,0.1,-7,13,-0.009,-0.4,-5.00E-04,-5.00E-04,-5.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.016
57,-42,-0.05,-0.1,-0.9,-12,16,0.007,-0.3,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-27,-85,-0.35,-0.15,0.4,-6,15,-0.011,-0.2,-7.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,1.00E-04,0,0,0,-8.00E-04,0.03
-435,-15,-0.18,0.09,1.9,-11,-5,-0.01,-0.2,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.017
151,-21,-0.14,0.08,-1.8,-9,-10,0.015,0.3,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
181,5,0.3,0.04,0.7,-8,-2,0.005,-0.2,-5.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-2.00E-04,0,0,0,-4.00E-04,0.023
-354,-45,-0.02,0.3,-1.5,-17,-17,-0.022,0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.021
-414,-13,0.64,0.03,-1.3,-14,-2,0.021,1.5,-6.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-2.00E-04,0,0,0,-4.00E-04,0.021
107,-54,-0.21,0.01,-0.9,-16,10,0.015,0,-5.00E-04,-5.00E-04,-5.00E-04,-7.00E-04,0,0,2.00E-04,0,-7.00E-04,0.017
-275,-24,0.3,-0.06,0.8,-5,7,-0.004,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.016
-293,40,0.08,-0.11,-1,-11,-15,0.013,4.8,-5.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,-2.00E-04,0,0,0,-4.00E-04,0.017
-21,-26,0.43,0.09,-0.4,-15,5,0.014,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.04
-216,-30,-0.19,-0.23,-0.9,-20,12,0.008,4,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.032
259,-3,-0.16,0.25,0.1,-19,-6,-0.003,-0.1,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.039
176,-12,0.34,0.12,1,-10,-10,-0.007,0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,-2.00E-04,0,0,0,-7.00E-04,0.023
-230,-21,-0.05,0.28,0.6,-15,-20,-0.045,0.1,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,0,-0.0018,0.018
149,-17,-0.11,0.1,0.5,-7,-9,-0.019,0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.017
-113,-5,-0.08,0.09,-0.3,-7,-8,-0.007,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.017
-39,30,0.41,0.3,-0.2,-16,-20,0.013,-0.2,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.028
228,-13,-0.45,0.05,0.8,-14,2,-0.023,-0.2,-0.0011,-0.0013,-0.0013,-0.0013,2.00E-04,0,0,0,-0.0013,0.019
13,-49,-0.52,0.08,0,-16,8,-0.012,-0.1,-6.00E-04,-9.00E-04,-9.00E-04,-0.0012,3.00E-04,0,3.00E-04,0,-0.0012,0.019
-204,-74,0.58,0.03,-0.7,-13,6,-0.003,-0.4,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.044
-345,13,0.22,0.13,-0.5,-7,-13,0,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
285,-39,-0.22,0.22,-1.8,-16,-8,0.016,0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.046
-178,-33,-0.4,0.1,0.3,-6,-10,-0.005,-0.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.016
10,-8,-0.55,0.04,0.2,-11,1,-0.016,0,-9.00E-04,-9.00E-04,-9.00E-04,-0.001,0,0,1.00E-04,0,-0.001,0.02
-206,-4,-0.58,-0.08,-0.3,-19,17,-0.001,2.1,-0.0022,-0.0023,-0.0023,-0.0023,1.00E-04,0,0,0,-0.0023,0.04
104,-2,0.12,0.06,-0.9,-7,-7,0.011,-0.5,-3.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,-1.00E-04,0,0,0,-2.00E-04,0.017
-127,14,0.14,0.1,1.1,-7,-11,-0.009,-0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-43,-16,-0.14,0.08,-0.2,-12,-3,0.005,0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.017
186,-60,-0.38,0.09,2.2,-4,-10,-0.01,-0.1,-4.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,1.00E-04,0,0,0,-5.00E-04,0.025
-398,2,0.02,0.21,-0.8,-8,-21,-0.004,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.019
296,-26,0.02,0.15,0.6,-5,-10,-0.005,-0.4,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.057
-45,-30,0.46,0.13,-0.3,-18,2,0.027,-0.3,-0.001,-7.00E-04,-7.00E-04,-7.00E-04,-4.00E-04,0,0,0,-7.00E-04,0.027
635,7,-0.14,0.01,-0.7,-13,7,0.003,0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
63,-61,0.42,0.03,-0.1,-7,-1,0.003,-0.3,-4.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.018
346,8,0.24,0.14,-0.3,-8,-15,0.006,-0.6,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.02
-121,-32,-0.18,-0.03,0.6,-6,4,-0.012,-0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.016
175,18,0.27,0.11,-0.8,-20,4,0.023,0.2,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.031
103,25,0.01,0.01,-0.1,-12,6,-0.003,-0.1,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.019
618,9,0.08,0.02,0.3,-12,4,0.003,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
-221,-58,-0.72,0.07,0.4,-10,-3,-0.032,0.5,-0.0011,-0.0012,-0.0012,-0.0012,1.00E-04,0,0,0,-0.0012,0.02
457,50,0.25,0.23,0.6,-12,-20,0.005,1.1,-8.00E-04,-8.00E-04,-8.00E-04,-6.00E-04,0,0,-2.00E-04,0,-6.00E-04,0.024
-337,11,-0.56,0.01,-1.2,-7,7,-0.001,-0.7,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.016
317,43,0.08,0.28,0.7,-11,-24,-0.013,-0.3,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.024
138,-2,0.12,-0.02,-0.6,-16,11,0.019,0.4,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.02
-386,35,-0.03,0.04,-1.6,-10,-2,0.009,0,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
446,-48,-0.09,-0.07,-0.7,-11,11,0.012,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
-195,13,0.41,0.06,0.7,-14,2,0.009,0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
-121,-55,0.14,0.11,-1.7,-13,-4,0.02,-0.2,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.025
-32,0,0.09,-0.05,1.5,-5,5,-0.006,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.019
-7,-15,-0.22,0.07,1.3,-14,1,-0.009,0,-9.00E-04,-9.00E-04,-9.00E-04,-0.001,0,0,1.00E-04,0,-0.001,0.02
239,-7,-0.2,0.02,-0.4,-12,4,-0.009,0,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.018
-143,-17,0.07,0.06,-0.1,-13,0,0.001,0.1,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.023
-573,-11,-0.16,0.05,0.7,-10,2,0.005,-0.4,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-312,26,0.09,0.12,0.4,-9,-12,-0.004,0,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-24,-43,0.35,0.07,0.6,-15,4,0.005,-0.1,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.023
139,-31,0.09,0.07,0.9,-15,7,-0.022,-0.4,-0.0017,-0.0017,-0.0017,-0.0017,0,0,0,0,-0.0017,0.03
-198,29,-0.33,-0.04,-2.5,-8,7,0.014,-0.5,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.018
-452,-65,-0.39,-0.16,-0.5,-8,15,0.011,1.3,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
112,-1,-0.21,-0.16,-1.5,-7,17,0.01,0.2,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
19,-17,-0.26,0.01,0.4,-7,0,-0.002,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.017
-2,-23,0.14,0.09,0.6,-18,5,-0.008,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.02
270,-31,-0.12,0.23,0.8,-19,-5,-0.014,0.2,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,0,-0.0019,0.033
-422,3,-0.52,0.09,0.2,-13,0,-0.01,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
204,-6,0.38,0.09,-0.4,-12,-5,0.011,0.4,-6.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,-2.00E-04,0,0,0,-5.00E-04,0.021
-160,-3,0.17,0.16,-1,-11,-13,0.012,-0.2,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
192,-75,0.58,-0.04,-1.9,-10,7,0.015,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-2.00E-04,0,0,0,-3.00E-04,0.018
24,6,0.04,0.11,0.7,-6,-7,-0.013,-0.5,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
236,-28,0.35,-0.06,-0.4,-15,17,0.014,-0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.021
15,8,0.18,0.1,1.2,-15,-1,0.009,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
-94,-6,-0.55,0.06,0.1,-13,9,-0.004,-2.3,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.017
-213,-32,0.42,-0.02,1.1,-11,6,-0.006,-0.4,-8.00E-04,-8.00E-04,-8.00E-04,-7.00E-04,0,0,-2.00E-04,0,-7.00E-04,0.019
21,-13,-0.36,0.16,-1.3,-10,-11,-0.005,0.2,-7.00E-04,-0.001,-0.001,-0.001,2.00E-04,0,0,0,-0.001,0.029
-263,-26,0.53,0.29,-0.8,-22,-1,0.04,-0.3,-0.0012,-0.0011,-0.0011,-0.001,-2.00E-04,0,-2.00E-04,0,-0.001,0.048
-352,-45,-0.12,0.12,0.2,-18,5,-0.003,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.02
373,-40,-0.31,0.02,-1.8,-17,10,0.02,0.3,-7.00E-04,-8.00E-04,-8.00E-04,-9.00E-04,1.00E-04,0,1.00E-04,0,-9.00E-04,0.03
-467,-33,-0.04,0.03,1.3,-11,-1,-0.007,0.3,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.018
108,-11,-0.22,-0.04,-1,-8,6,0.006,-0.1,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
373,13,-0.03,0.03,-0.4,-8,-1,0.001,0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.02
-94,-19,-0.19,0.01,1.4,-7,1,-0.006,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.017
265,4,-0.12,0.02,0.8,-8,1,-0.003,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.02
372,-12,0.32,0.17,-0.6,-20,3,0.01,-0.2,-0.0012,-0.0011,-0.0011,-0.0011,-2.00E-04,0,0,0,-0.0011,0.025
-354,-1,-0.52,0.15,0.3,-10,-13,-0.006,0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,1.00E-04,0,0,0,-7.00E-04,0.016
172,-27,0.54,0.07,0.5,-14,3,0.002,-0.4,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.022
437,-38,0.16,-0.07,-0.4,-6,7,0.001,-0.2,-6.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,-2.00E-04,0,0,0,-5.00E-04,0.032
-163,6,-0.23,0.04,0.4,-12,1,-0.016,0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.02
99,1,0.89,0.1,0.6,-17,4,-0.01,0.4,-0.0013,-0.0011,-0.0011,-0.0011,-3.00E-04,0,0,0,-0.0011,0.02
-29,-57,-0.15,0.12,-1.4,-18,5,0.014,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.025
-461,16,-0.03,0.28,0.7,-9,-28,-0.002,-0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.021
109,-26,-0.07,-0.06,0.2,-6,6,0.002,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
-184,-52,-0.34,0.07,-1,-17,4,-0.01,0.4,-8.00E-04,-0.0011,-0.0011,-0.0015,3.00E-04,0,4.00E-04,0,-0.0015,0.025
-215,-38,0.36,0.05,1,-15,6,-0.003,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.026
-93,-29,0.12,-0.02,0.7,-5,1,-0.004,-0.2,-8.00E-04,-7.00E-04,-7.00E-04,-6.00E-04,-2.00E-04,0,-2.00E-04,0,-6.00E-04,0.036
89,-27,0.14,0.02,-1,-12,4,0.031,0,-3.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,-2.00E-04,0,-1.00E-04,0,-2.00E-04,0.023
177,-10,0.11,-0.05,1.6,-6,7,-0.019,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
-3,-21,-0.49,0.05,-1.7,-13,2,0.002,0,-7.00E-04,-7.00E-04,-7.00E-04,-8.00E-04,0,0,1.00E-04,0,-8.00E-04,0.017
-387,38,-0.44,0.09,-0.8,-7,-10,0.002,0.3,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
-328,-59,-0.21,-0.12,-1.9,-8,-1,0.012,1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.015
635,-37,-0.49,0.13,1,-11,-2,-0.002,-0.8,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.036
-368,-24,-0.06,0.01,0.8,-5,0,-0.008,-0.1,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.016
535,-10,-0.04,0.02,-0.5,-6,-3,-0.002,-0.6,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.018
-52,-22,-0.04,0.05,-0.2,-6,-4,0.003,-0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.038
-224,6,-0.3,0.03,0.4,-6,-3,0.002,0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.016
167,-28,-0.14,0,-0.2,-13,7,-0.023,0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,0,-0.0012,0.019
-65,48,0.54,0.19,-0.7,-17,-8,0.019,-0.2,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.022
402,8,-0.11,0.07,-0.8,-13,-2,0.009,0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.02
79,-13,0.31,-0.02,-1.7,-8,3,0.01,-0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.021
-122,-12,-0.23,-0.01,0.2,-7,2,-0.005,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.017
106,-54,0.33,-0.05,-0.4,-13,9,0.006,0.1,-0.0013,-0.0013,-0.0013,-0.0013,-2.00E-04,0,0,0,-0.0013,0.04
-176,-13,0.07,0.11,1.5,-8,-11,-0.013,-0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.018
117,3,0.23,0.14,0.7,-12,-9,-0.002,0.1,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.021
153,-14,-0.35,-0.06,0.2,-8,8,-0.003,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.016
-326,-23,-0.29,0.17,1.5,-15,-11,-0.031,0.3,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,0,-0.0014,0.019
73,-9,0.38,0.19,-0.4,-15,-15,0.017,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.023
-150,9,-0.41,0.07,-0.7,-8,-6,0,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.015
36,-69,-0.57,-0.03,-1,-12,16,0.002,-1,-0.0015,-0.0018,-0.0018,-0.0021,3.00E-04,0,3.00E-04,0,-0.0021,0.057
-187,-41,0.35,0.03,0.4,-7,3,-0.01,-0.9,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.015
-585,25,-0.18,-0.09,1.8,-14,-9,-0.003,4.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.026
278,-25,0.01,0.14,0.6,-5,-10,-0.005,-0.3,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.058
-172,-1,-0.07,-0.09,-0.7,-7,0,0.003,1.6,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.026
30,-36,0.04,-0.05,0,-7,6,-0.005,0.3,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.017
-60,-15,-0.33,0.04,0.2,-6,0,-0.014,-0.7,-6.00E-04,-6.00E-04,-6.00E-04,-7.00E-04,0,0,1.00E-04,0,-7.00E-04,0.023
-170,-13,-0.77,0.17,-0.1,-19,5,0.025,-0.4,-0.0015,-0.0016,-0.0016,-0.0016,1.00E-04,0,0,0,-0.0016,0.039
-44,-22,0.34,-0.04,-0.4,-12,13,0.004,-1.6,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.018
3,-85,-0.37,-0.15,0.3,-6,14,-0.011,-0.2,-6.00E-04,-7.00E-04,-7.00E-04,-8.00E-04,1.00E-04,0,1.00E-04,0,-8.00E-04,0.029
-242,-15,0.02,0.09,0.3,-8,-8,-0.006,0,-5.00E-04,-5.00E-04,-5.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.018
-306,12,0.16,-0.13,-0.5,-6,13,0.003,1.8,-4.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,-1.00E-04,0,0,0,-3.00E-04,0.017
-294,10,-0.11,-0.08,0.8,-6,9,-0.004,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.015
-142,-11,0.02,0.04,-0.3,-7,-3,0.002,-0.5,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.016
-318,-11,-0.14,0.06,1.1,-5,-3,-0.009,-0.8,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.017
435,-19,-0.17,0.04,1.5,-15,7,-0.021,-0.2,-0.002,-0.002,-0.002,-0.002,0,0,0,0,-0.002,0.035
39,-54,-0.39,-0.01,0.3,-6,1,-0.009,0,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.018
321,-52,0.46,-0.08,0.2,-10,14,-0.009,-0.6,-7.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,0,0,0,0,-7.00E-04,0.019
67,-24,-0.35,-0.04,0.2,-7,5,-0.005,-0.1,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.022
268,3,0.29,0.13,-0.6,-13,-7,0.012,0,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,-2.00E-04,0,0,0,-6.00E-04,0.019
194,4,-0.14,0.07,1.1,-5,-8,-0.01,-0.3,-5.00E-04,-5.00E-04,-5.00E-04,-5.00E-04,0,0,0,0,-5.00E-04,0.022
82,-7,-0.05,0.15,-0.7,-16,0,0.005,-1.5,-9.00E-04,-9.00E-04,-9.00E-04,-9.00E-04,0,0,0,0,-9.00E-04,0.019
-115,-41,0.16,0.23,0.1,-17,-10,-0.013,-0.1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.027
-66,5,0.06,-0.06,1.4,-5,6,-0.008,-0.2,-4.00E-04,-4.00E-04,-4.00E-04,-4.00E-04,0,0,0,0,-4.00E-04,0.017
356,-8,0.39,0.02,0.4,-13,2,0.007,0.3,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.019
563,14,0.39,-0.03,0.8,-10,6,-0.002,0,-8.00E-04,-7.00E-04,-7.00E-04,-6.00E-04,-3.00E-04,0,-2.00E-04,0,-6.00E-04,0.017
205,25,0.18,0.19,0.2,-13,-12,0.012,-0.2,-6.00E-04,-6.00E-04,-6.00E-04,-6.00E-04,0,0,0,0,-6.00E-04,0.025
-166,-34,-0.37,-0.03,-0.8,-7,4,0.008,0.1,-3.00E-04,-3.00E-04,-3.00E-04,-3.00E-04,0,0,0,0,-3.00E-04,0.017
-534,-26,-0.17,0.02,0.3,-13,3,0.001,0.4,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.016
-149,-43,0.15,0.17,2,-11,-10,-0.018,-0.6,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,0,-0.0015,0.035
298,-24,0.29,-0.04,0.4,-8,5,-0.005,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.045
40,-32,0.33,0.06,-1.7,-21,14,0.027,-0.4,-8.00E-04,-7.00E-04,-7.00E-04,-7.00E-04,-2.00E-04,0,0,0,-7.00E-04,0.02
-179,-3,0.27,0.32,0.7,-18,-16,-0.01,-0.2,-0.0015,-0.0014,-0.0014,-0.0014,-2.00E-04,0,0,0,-0.0014,0.028
257,-60,0.44,-0.07,-0.2,-6,7,0,0,-4.00E-04,-4.00E-04,-4.00E-04,-3.00E-04,-1.00E-04,0,-1.00E-04,0,-3.00E-04,0.018
-184,-23,-0.43,0.02,-0.7,-11,3,-0.009,0.1,-8.00E-04,-8.00E-04,-8.00E-04,-8.00E-04,0,0,0,0,-8.00E-04,0.019
