age,workclass,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,capital,income_status
46,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,<=50K
22,Private,12,Never-married,Other-service,Unmarried,White,Female,35,United-States,0,<=50K
66,State-gov,15,Married-civ-spouse,Exec-managerial,Husband,Other,Male,55,United-States,20051,>50K
52,Private,9,Never-married,Other-service,Unmarried,White,Female,45,United-States,0,<=50K
57,Self-emp-not-inc,2,Widowed,Craft-repair,Other-relative,White,Female,45,Other,-1602,<=50K
41,Self-emp-not-inc,11,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,0,<=50K
42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,-1579,<=50K
19,Private,8,Never-married,Other-service,Other-relative,White,Female,30,United-States,0,<=50K
45,Local-gov,13,Divorced,Exec-managerial,Unmarried,Other,Female,60,United-States,0,<=50K
51,Self-emp-not-inc,8,Married-civ-spouse,Other-service,Husband,White,Male,99,United-States,0,<=50K
45,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,0,<=50K
48,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,0,<=50K
60,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,7298,>50K
42,Private,9,Never-married,Sales,Own-child,White,Female,40,United-States,0,<=50K
19,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,0,<=50K
39,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,0,<=50K
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,0,>50K
58,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,3908,<=50K
36,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,45,United-States,0,<=50K
21,Private,9,Never-married,Craft-repair,Unmarried,White,Male,35,United-States,0,<=50K
41,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
17,Private,7,Never-married,Other-service,Own-child,White,Female,20,United-States,0,<=50K
29,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
52,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,0,<=50K
33,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,Other,0,<=50K
38,Private,14,Never-married,Exec-managerial,Unmarried,Other,Female,35,United-States,0,<=50K
42,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,>50K
24,State-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,30,United-States,0,<=50K
59,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,0,>50K
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,-2415,>50K
54,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,7688,>50K
39,Private,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,15024,>50K
42,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,96,United-States,0,<=50K
54,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,<=50K
50,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0,>50K
42,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,0,<=50K
48,Federal-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,7688,>50K
31,Private,13,Widowed,Other-service,Not-in-family,White,Female,30,United-States,0,<=50K
56,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0,<=50K
28,Local-gov,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0,>50K
34,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,0,>50K
28,Private,9,Never-married,Transport-moving,Not-in-family,White,Female,40,United-States,0,<=50K
44,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,-1887,>50K
34,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,65,United-States,0,<=50K
26,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,0,>50K
37,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,-2824,>50K
25,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
48,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
47,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0,<=50K
17,Private,7,Never-married,Other-service,Other-relative,White,Female,20,United-States,0,<=50K
44,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Other,0,<=50K
46,Local-gov,10,Divorced,Transport-moving,Not-in-family,White,Female,40,United-States,0,<=50K
42,Federal-gov,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,40,United-States,0,<=50K
33,Self-emp-not-inc,13,Divorced,Sales,Not-in-family,White,Male,50,United-States,0,>50K
61,Private,9,Divorced,Other-service,Not-in-family,Other,Female,40,United-States,0,<=50K
47,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
35,Private,13,Never-married,Sales,Not-in-family,White,Female,45,United-States,8614,>50K
62,Private,6,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,United-States,0,<=50K
62,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
38,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,99999,>50K
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,<=50K
39,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,42,United-States,0,<=50K
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,10,United-States,0,<=50K
58,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
35,Self-emp-inc,13,Separated,Prof-specialty,Not-in-family,White,Female,50,United-States,0,<=50K
34,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,4064,<=50K
32,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
19,Self-emp-inc,9,Never-married,Sales,Own-child,White,Male,40,United-States,0,<=50K
41,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
24,Private,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,0,<=50K
48,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,<=50K
32,Private,10,Divorced,Prof-specialty,Not-in-family,White,Female,30,United-States,0,<=50K
47,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,0,<=50K
38,Private,15,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,0,<=50K
18,Private,9,Never-married,Handlers-cleaners,Own-child,Other,Male,40,United-States,0,<=50K
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
36,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,United-States,0,>50K
40,Private,11,Divorced,Prof-specialty,Not-in-family,White,Female,20,United-States,0,<=50K
56,Self-emp-not-inc,7,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,0,<=50K
50,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0,>50K
55,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,6418,>50K
32,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,<=50K
41,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,43,United-States,0,>50K
28,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,52,United-States,0,<=50K
53,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,0,<=50K
60,Local-gov,13,Separated,Prof-specialty,Unmarried,White,Female,55,United-States,5455,<=50K
21,Private,10,Never-married,Other-service,Own-child,White,Male,20,United-States,0,<=50K
29,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
73,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,-2174,>50K
43,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0,>50K
45,Private,10,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0,<=50K
36,Private,9,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,0,>50K
25,Private,9,Never-married,Sales,Other-relative,White,Female,50,United-States,0,<=50K
38,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,United-States,0,<=50K
30,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
49,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,7298,>50K
41,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
27,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
64,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,0,<=50K
41,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,<=50K
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,United-States,-1887,>50K
51,Private,3,Separated,Machine-op-inspct,Unmarried,White,Female,40,Other,0,<=50K
35,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,7443,<=50K
61,Local-gov,2,Married-civ-spouse,Other-service,Husband,White,Male,40,Other,0,<=50K
52,Private,4,Divorced,Priv-house-serv,Own-child,Other,Female,16,United-States,0,<=50K
40,Private,12,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0,>50K
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,<=50K
52,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,<=50K
50,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,>50K
49,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0,>50K
36,State-gov,13,Never-married,Prof-specialty,Unmarried,Other,Female,40,United-States,0,<=50K
33,Private,14,Never-married,Exec-managerial,Unmarried,White,Male,40,United-States,0,<=50K
40,Private,9,Married-civ-spouse,Prof-specialty,Husband,Other,Male,50,United-States,0,<=50K
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,>50K
22,Private,10,Never-married,Craft-repair,Own-child,White,Female,35,United-States,0,<=50K
47,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,United-States,0,>50K
24,Private,9,Never-married,Sales,Not-in-family,White,Male,30,United-States,0,<=50K
19,Private,10,Never-married,Sales,Not-in-family,White,Female,30,United-States,0,<=50K
40,Private,9,Divorced,Craft-repair,Not-in-family,White,Female,40,United-States,0,<=50K
40,Private,10,Never-married,Tech-support,Not-in-family,White,Female,50,United-States,0,>50K
54,Private,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,15024,>50K
43,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,Other,Male,35,United-States,0,>50K
63,Local-gov,13,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Other,0,<=50K
18,Private,7,Never-married,Other-service,Own-child,White,Female,20,United-States,0,<=50K
19,Private,2,Never-married,Machine-op-inspct,Other-relative,White,Male,40,Other,0,<=50K
49,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0,<=50K
27,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0,>50K
49,Local-gov,14,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0,<=50K
60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,<=50K
34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
29,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,46,United-States,0,>50K
30,Private,10,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,0,<=50K
46,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,17,United-States,0,<=50K
32,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
25,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,75,United-States,0,<=50K
22,Private,10,Married-AF-spouse,Other-service,Wife,White,Female,40,United-States,0,>50K
32,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0,<=50K
40,Private,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,United-States,0,>50K
51,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,27828,>50K
20,Private,9,Never-married,Craft-repair,Own-child,White,Male,30,United-States,0,<=50K
34,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,48,United-States,0,<=50K
40,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0,<=50K
34,State-gov,11,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
19,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,0,<=50K
53,Private,6,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,United-States,0,<=50K
42,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,>50K
38,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,0,>50K
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0,>50K
30,State-gov,10,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0,<=50K
20,Private,7,Married-civ-spouse,Farming-fishing,Own-child,White,Male,40,Other,0,<=50K
19,Private,9,Never-married,Other-service,Own-child,White,Female,30,United-States,0,<=50K
20,Private,9,Never-married,Sales,Other-relative,White,Male,60,United-States,0,<=50K
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0,<=50K
33,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
43,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,United-States,-1902,>50K
38,Federal-gov,10,Divorced,Exec-managerial,Unmarried,White,Female,38,United-States,0,<=50K
50,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,30,United-States,0,<=50K
23,Private,9,Divorced,Other-service,Own-child,White,Female,10,United-States,0,<=50K
30,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,0,<=50K
33,Private,13,Separated,Exec-managerial,Unmarried,Other,Female,40,United-States,0,<=50K
48,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,<=50K
43,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,24,Other,0,<=50K
33,Private,10,Never-married,Tech-support,Not-in-family,Other,Male,40,Other,0,<=50K
50,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,Other,Male,45,United-States,0,>50K
23,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,>50K
36,Local-gov,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,50,United-States,0,<=50K
50,State-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,46,United-States,0,<=50K
26,Private,9,Married-civ-spouse,Sales,Wife,White,Female,20,United-States,0,<=50K
55,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,-2267,<=50K
37,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0,<=50K
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
38,Self-emp-not-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,<=50K
42,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30,Other,0,<=50K
47,Self-emp-not-inc,16,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,-2002,<=50K
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,40,United-States,0,<=50K
28,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
51,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0,<=50K
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
62,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,15024,>50K
31,Private,10,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
29,Private,7,Married-civ-spouse,Handlers-cleaners,Wife,Other,Female,14,Other,2829,<=50K
23,Private,10,Never-married,Farming-fishing,Not-in-family,White,Male,30,United-States,0,<=50K
40,State-gov,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,0,<=50K
66,Self-emp-inc,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,<=50K
17,Private,7,Never-married,Other-service,Not-in-family,White,Female,20,United-States,0,<=50K
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,>50K
69,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,United-States,0,<=50K
23,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,<=50K
38,Federal-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,0,>50K
37,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
38,Private,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,0,<=50K
38,Private,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,Other,0,<=50K
37,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,<=50K
37,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,>50K
23,Private,5,Never-married,Farming-fishing,Unmarried,White,Male,70,United-States,0,<=50K
17,Private,6,Never-married,Other-service,Own-child,White,Female,15,United-States,0,<=50K
48,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,0,<=50K
17,Private,7,Never-married,Adm-clerical,Own-child,White,Female,23,United-States,0,<=50K
55,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,-1977,>50K
35,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
35,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0,<=50K
53,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,0,>50K
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,0,<=50K
36,Private,14,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0,<=50K
24,Private,9,Separated,Other-service,Unmarried,Other,Female,40,United-States,0,<=50K
45,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,48,United-States,0,<=50K
34,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,-2057,<=50K
56,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,0,<=50K
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0,>50K
22,Private,10,Never-married,Prof-specialty,Own-child,White,Male,50,United-States,0,<=50K
33,Private,9,Never-married,Other-service,Own-child,Other,Male,36,United-States,0,<=50K
48,Private,9,Never-married,Other-service,Not-in-family,White,Female,32,Other,0,<=50K
20,Private,10,Never-married,Other-service,Own-child,White,Female,30,United-States,0,<=50K
64,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,-1887,>50K
47,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Other,0,<=50K
20,Private,10,Never-married,Other-service,Not-in-family,White,Female,25,United-States,0,<=50K
44,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,Other,Female,40,United-States,0,<=50K
45,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,77,United-States,0,<=50K
45,Local-gov,9,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,5178,>50K
45,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,37,United-States,0,>50K
27,State-gov,13,Never-married,Prof-specialty,Not-in-family,Other,Male,40,United-States,0,<=50K
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,72,United-States,0,>50K
20,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,55,United-States,0,<=50K
17,Private,6,Never-married,Other-service,Own-child,White,Female,10,United-States,-1602,<=50K
50,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
31,State-gov,14,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0,<=50K
49,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,0,<=50K
44,Private,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,<=50K
49,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,0,<=50K
28,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,52,United-States,0,<=50K
43,Local-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,99,United-States,4386,>50K
33,Private,12,Divorced,Machine-op-inspct,Unmarried,Other,Female,40,United-States,0,<=50K
35,Private,10,Divorced,Machine-op-inspct,Unmarried,Other,Female,55,United-States,0,<=50K
17,Private,7,Never-married,Sales,Own-child,White,Female,20,United-States,0,<=50K
25,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0,<=50K
41,Private,9,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,0,<=50K
30,Private,14,Never-married,Tech-support,Unmarried,White,Male,45,Other,0,<=50K
48,Private,11,Married-civ-spouse,Other-service,Husband,Other,Male,56,Other,0,>50K
61,Local-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,0,<=50K
41,Private,9,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0,<=50K
36,Private,9,Never-married,Tech-support,Not-in-family,White,Male,50,United-States,0,<=50K
24,Local-gov,10,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,0,<=50K
27,Private,9,Never-married,Adm-clerical,Own-child,Other,Male,40,United-States,0,<=50K
18,Private,7,Never-married,Prof-specialty,Own-child,White,Female,2,United-States,0,<=50K
20,Private,10,Never-married,Prof-specialty,Own-child,White,Female,15,United-States,0,<=50K
18,Private,10,Never-married,Other-service,Own-child,White,Male,12,United-States,0,<=50K
23,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
43,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,-1887,>50K
38,State-gov,10,Married-civ-spouse,Exec-managerial,Wife,Other,Female,40,Other,0,<=50K
36,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
28,Self-emp-not-inc,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0,<=50K
51,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,84,United-States,15024,>50K
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,>50K
38,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,60,United-States,0,<=50K
47,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,Other,Male,40,United-States,0,>50K
26,Private,7,Divorced,Craft-repair,Not-in-family,White,Female,40,United-States,0,<=50K
31,State-gov,10,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,0,>50K
46,Private,10,Divorced,Adm-clerical,Unmarried,Other,Female,35,Other,0,<=50K
49,Private,10,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,0,<=50K
19,Private,9,Never-married,Sales,Own-child,White,Female,30,United-States,0,<=50K
45,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0,<=50K
46,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,7688,>50K
70,Self-emp-not-inc,10,Married-civ-spouse,Tech-support,Husband,White,Male,20,United-States,0,<=50K
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,0,<=50K
46,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0,<=50K
20,Private,10,Never-married,Transport-moving,Own-child,White,Male,35,United-States,0,<=50K
17,Private,7,Never-married,Other-service,Other-relative,White,Female,22,United-States,0,<=50K
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,49,United-States,0,>50K
19,Private,10,Never-married,Other-service,Own-child,White,Female,15,United-States,0,<=50K
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
51,Private,9,Widowed,Prof-specialty,Unmarried,White,Female,40,United-States,0,<=50K
40,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,>50K
24,Private,10,Never-married,Craft-repair,Own-child,White,Male,60,Other,0,<=50K
31,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,<=50K
59,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,5178,>50K
27,Private,9,Never-married,Other-service,Unmarried,Other,Female,40,United-States,0,<=50K
40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99,United-States,15024,>50K
30,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,<=50K
28,Private,12,Never-married,Adm-clerical,Own-child,White,Male,32,United-States,0,<=50K
25,Private,9,Never-married,Craft-repair,Own-child,Other,Male,50,United-States,0,<=50K
22,Private,13,Never-married,Sales,Not-in-family,White,Female,20,United-States,0,<=50K
21,State-gov,10,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0,<=50K
35,Self-emp-inc,13,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,0,>50K
54,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,56,United-States,0,<=50K
36,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,<=50K
29,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,<=50K
32,Federal-gov,9,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,-1380,<=50K
55,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0,<=50K
56,Federal-gov,14,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
19,Private,10,Never-married,Other-service,Own-child,Other,Male,25,United-States,0,<=50K
36,Private,9,Never-married,Other-service,Not-in-family,Other,Female,40,United-States,-2001,<=50K
58,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0,>50K
35,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,<=50K
44,Private,6,Separated,Machine-op-inspct,Unmarried,Other,Female,40,United-States,0,<=50K
40,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,<=50K
18,Private,9,Never-married,Other-service,Own-child,White,Female,20,United-States,0,<=50K
71,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,35,United-States,0,<=50K
51,Federal-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,57,United-States,0,>50K
20,Private,8,Never-married,Other-service,Own-child,White,Male,35,United-States,0,<=50K
34,Private,11,Divorced,Tech-support,Unmarried,Other,Female,40,United-States,0,<=50K
